count,Region,Province,Crop,Category,Seeding_date,Harvest_date,Cycle_length_months,Area_ha,Yield_kgha,Straw_kgha,Export_straw_percent,Irrig_m3,Water_source,Irrig_equipment,Packaging_type1,Packaging_type1_kgha,Packaging_type2,Packaging_type2_kgha,Fuel_type,Fuel_unit,Fuel_ha,Urea_kgha,NPK_kgha,NPK_N_percent,NPK_P_percent,NPK_K_percent,MAP_kgha,UAN_kgha,AN_kgha,AP_kgha,AS_kgha,CAN_kgha,Total_fert_min_kgha,Manure_kgha,Manure_type,Compost_kg_ha,Digestate_kg_ha,Total_fert_org_kgha,N_tot,N_min,N_orga,P_tot,P_min,P_orga,K_tot,K_min,K_orga,Insecticide_kgha,Herbicide_kgha,Fungicide_kgha,Acaricide_kgha,Biocide_NE_kgha,Total_pesticides_kgha,Seed_kgha,Equipement_phyto,Molecule_name_1,Dose_kgha_1,Phase_application_1,Molecule_name_2,Dose_kgha_2,Phase_application_2,Molecule_name_3,Dose_kgha_3,Phase_application_3,Molecule_name_4,Dose_kgha_4,Phase_application_4,Molecule_name_5,Dose_kgha_5,Phase_application_5,Molecule_name_6,Dose_kgha_6,Phase_application_6,Molecule_name_7,Dose_kgha_7,Phase_application_7,Molecule_name_8,Dose_kgha_8,Phase_application_8,Molecule_name_9,Dose_kgha_9,Phase_application_9,Transport_1,Transport_type_1,Transport_tkm_1,Transport_2,Transport_type_2,Transport_tkm_2,Transport_3,Transport_type_3,Transport_tkm_3,Transport_4,Transport_type_4,Transport_tkm_4,Transport_tkm,Transport_type,Organic_estiercol_kgha,Organic_fermentado_kgha,Organic_liquido_kgha
1,sierra,COTOPAXI,TABACO,transitory,2024-06-01,2024-12-01,6.0,702.0,1565.3974358974358,,,10434.782608695654,,surcos,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,3101.0014,,,,,,,,101.28205128205128,405.12820512820514,202.56410256410257,,708.974358974359,0.0,,,,0.0,,,,,,,,,,5.512820512820513,2.0256410256410255,14.179487179487179,0.0,2.0256410256410255,23.74358974358974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,sierra,COTOPAXI,TOMATE RIÑON,transitory,2024-01-01,2024-09-01,8.0,0.1,47902.097902097914,,,7500.0,,goteo,CAJA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,5856.4935000000005,,323.99454999999995,,,,,,323.99454999999995,174.45860384615384,302.39491333333336,,566.9904625,1817.2771233974358,,,,1817.2771233974358,,,,,,,,,,12.5,,22.727272727272727,0.0,0.0,35.41666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2654.5462562499997,,
6,sierra,COTOPAXI,TRIGO,transitory,2024-02-01,2024-12-01,10.0,0.155,892.8571428571436,,,0.0,,sin riego,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1447.4865,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,5.2631578947368425,4.166666666666667,0.0,0.0,0.0,14.354066985645945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2721.5542199999995,,
1,sierra,COTOPAXI,YUCA,transitory,2023-09-01,2023-09-01,0.0,0.5,10963.636363636359,,,0.0,,sin riego,SACO,,RAIZ FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2429.9955,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,1.0,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,sierra,IMBABURA,AGUACATE (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.5,5454.54545454546,,,0.0,,surcos,CAJA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,328.49577152941174,,,,,,100.0,56.37658819696969,42.9296185,,80.0,340.19427749999994,,,,0.0,,,,,,,,,,3.6,2.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,8315.860116666667,20.2020202020202
9,sierra,IMBABURA,ARVEJA SECA (GRANO SECO),transitory,2024-05-01,2024-07-01,2.0,0.12,113.6363636363639,,,0.0,,sin riego,BULTO,,VAINA SECA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,,,,,,,,,,,0.0,11.11111111111111,,,,11.11111111111111,,,,,,,,,,2.0,,,0.0,0.0,0.0,6.363636363636362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1511.9745666666668,,13.88888888888889
23,sierra,IMBABURA,ARVEJA TIERNA (VAINA),transitory,2024-05-01,2024-08-01,3.0,0.2,1000.0,,,0.0,,sin riego,FUNDA,,VAINA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,114.02309249999999,,,,,,6.666666666666667,,,,0.0,0.0,,,,0.0,,,,,,,,,,1.5166666666666668,0.8333333333333334,4.0,0.0,0.0,0.0,11.477272727272716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.9915222222222,,40.0
3,sierra,IMBABURA,BANANO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,1.5,2454.545454545455,,,0.0,,sin riego,OTRA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,,136.077711,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,6.3999999999999995,3.25,,0.0,0.0,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,sierra,IMBABURA,CACAO (ALMENDRA SECA),permanent,2024-01-01,2024-12-01,11.0,2.0,236.36363636363677,,,0.0,,sin riego,QUINTAL,,ALMENDRA SECA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,25.0,,,,,,16.666666666666668,,,,0.0,0.0,,,,0.0,,,,,,,,,,0.5,0.5,1.6333333333333335,0.0,0.0,0.24166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81436948,,210.0
24,sierra,IMBABURA,CAFÉ (GRANO ORO),permanent,2024-01-01,2024-12-01,11.0,1.15,537.2231934731934,,,0.0,,sin riego,QUINTAL,,GRANO ORO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,60.0,,,,,,280.0,,,,0.125,0.0,,,,0.0,,,,,,,,,,0.5208333333333334,3.25,1.6,0.0,0.0,0.0,16.09285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395.668830769231,3175.1465900000003,666.6666666666667
24,sierra,IMBABURA,CAÑA DE AZÚCAR / AZÚCAR (TALLO FRESCO),permanent,2024-01-01,2024-12-01,11.0,15.0,114000.0,,,34782.608695652176,,surcos,TONELADA METR.,,TALLO FRESCO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2832.0108,,544.310844,,,,,,555.5555555555555,,334.1326546085859,,555.5555555555555,362.873896,,,,183.25131748,,,,,,,,,,4.0,6.666666666666667,4.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,
28,sierra,IMBABURA,CAÑA DE AZÚCAR / OTROS USOS (TALLO FRESCO),permanent,2024-01-01,2024-12-01,11.0,1.74,82409.09090909097,,,0.0,,sin riego,TONELADA METR.,,TALLO FRESCO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2832.0108,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,1.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.8585858585859,500.0,
11,sierra,IMBABURA,CEBADA,transitory,2024-02-01,2024-06-01,4.0,1.0,1500.0000000000014,,,0.0,,sin riego,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1447.4865,,150.0,,,,,,79.4310844,,,,98.36571291666667,0.0,,,,0.0,,,,,,,,,,1.7333333333333334,0.9,1.7333333333333334,0.0,0.0,0.0,281.81818181818215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837.573295,,
1,sierra,IMBABURA,CEBOLLA BLANCA,transitory,2023-10-01,2024-03-01,5.0,0.06,3000.0,,,6923.076923076923,,aspersi?n,ATADO,,TALLO FRESCO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,10178.9935,,116.66666666666667,,,,,,,,,,116.66666666666667,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,sierra,IMBABURA,FREJOL SECO (GRANO SECO),transitory,2024-05-01,2024-08-01,3.0,0.5,551.0204081632653,,,0.0,,sin riego,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,111.13013065,,,,,,66.66666666666667,,,,0.0,0.0,,,,0.0,,,,,,,,,,1.0,1.135204081632653,4.0,0.0,0.0,0.8,11.45454545454547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2721.5542199999995,,135.0
36,sierra,IMBABURA,FREJOL TIERNO (VAINA),transitory,2024-01-01,2024-05-01,4.0,1.0,3615.702479338846,,,6956.521739130435,,surcos,BULTO,,VAINA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,219.59459459459458,,,,,,67.5,,,,0.0,737.08760125,,,,737.08760125,,,,,,,,,,4.5,1.0,5.0,0.0,0.0,5.791666666666666,164.48863636363654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7257.477919999999,907.18474,150.0
11,sierra,IMBABURA,HABA SECA (GRANO SECO),transitory,2023-10-01,2024-08-01,10.0,0.2,79.54545454545466,,,0.0,,sin riego,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,233.33333333333334,,,,,,,,100.0,,0.0,0.0,,,,0.0,,,,,,,,,,,32.0,,0.0,0.0,0.0,1.4318181818181825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3023.9491333333335,,
20,sierra,IMBABURA,HABA TIERNA (VAINA),transitory,2023-12-01,2024-04-01,4.0,0.2,1659.090909090909,,,0.0,,sin riego,QUINTAL,,VAINA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,166.31720233333334,,,,,,10.0,,,,0.0,0.0,,,,0.0,,,,,,,,,,3.0,,13.0,0.0,0.0,0.0,6.121824303642481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.790735,,28.0
10,sierra,IMBABURA,LIMÓN (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.4,5515.151515151514,,,0.0,,sin riego,QUINTAL,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,8855.9988,,66.67857142857143,,,,,,66.67857142857143,,,,0.0,0.0,,,,0.0,,,,,,,,,,11.999999999999998,6.666666666666667,6.666666666666667,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3296.1045553333333,,
2,sierra,IMBABURA,MAIZ DURO CHOCLO (CHOCLO),transitory,2024-02-01,2024-06-01,4.0,0.205,2813.8528138528154,,,0.0,,sin riego,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,,,,,,,,,,,,0.0,1727.9709333333335,,,,1727.9709333333335,,,,,,,,,,,,,0.0,4.285714285714286,4.285714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727.9709333333335,,
42,sierra,IMBABURA,MAIZ DURO SECO (GRANO SECO),transitory,2023-10-01,2024-07-01,9.0,0.75,1188.636363636363,,,0.0,,sin riego,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,,140.71847400000001,,,,,,75.59872833333334,,100.0,,4.62873896,0.0,,,,0.0,,,,,,,,,,1.0,1.0,4.0,0.0,0.0,0.175,37.50000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.9450442105264,,
68,sierra,IMBABURA,MAIZ SUAVE CHOCLO (CHOCLO),transitory,2023-10-01,2024-04-01,6.0,0.25,1398.6013986013998,,,0.0,,sin riego,QUINTAL,,CHOCLO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,,90.718474,,,,,,93.90292632038835,,,,0.0,0.0,,,,0.0,,,,,,,,,,1.125,0.7122330782038835,5.0,0.0,0.0,0.0,10.606060606060602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.39809249999996,1000.0,
163,sierra,IMBABURA,MAIZ SUAVE SECO (GRANO SECO),transitory,2023-10-01,2024-07-01,9.0,0.25,590.9090909090916,,,0.0,,sin riego,QUINTAL,,MAZORCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,,181.436948,,,,,,209.3503246153846,2.6666666666666665,,,0.0,0.0,,,,0.0,,,,,,,,,,2.3513513513513513,2.6666666666666665,2.1666666666666665,0.0,0.0,0.0,4.924242424242417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1511.9745666666668,907.18474,20.0
4,sierra,IMBABURA,MANGO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,1.0,4000.0,,,15652.17391304348,,surcos,CAJA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,1.0,,,,,,,,,,0.0,20.0,,,,10.0,,,,,,,,,,0.325,0.27215542200000004,,0.0,0.5,0.5860777110000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.077711,,
7,sierra,IMBABURA,MARACUYÁ (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.75,3886.363636363639,,,0.0,,sin riego,COSTAL,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,1.0,,,,,,,,,,0.5,0.0,,,,0.0,,,,,,,,,,0.9,0.75,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,sierra,IMBABURA,NARANJA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,,11810.279667422525,,,0.0,,aspersi?n,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,8855.9988,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,sierra,IMBABURA,ORITO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.75,772.7272727272708,,,0.0,,sin riego,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,sierra,IMBABURA,OTROS PERMANENTES,permanent,2024-01-01,2024-12-01,11.0,0.45,4772.727272727275,,,0.0,,sin riego,CAJA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,245.71428571428572,,,,,,137.14285714285714,,200.0,,125.0,113.39809249999999,,,,0.0,,,,,,,,,,6.0,2.0,13.333333333333332,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.59237,42456.245832,
64,sierra,IMBABURA,OTROS TRANSITORIOS,transitory,2024-01-01,2024-10-01,9.0,0.32499999999999996,2136.3636363636333,,,0.0,,sin riego,QUINTAL,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2216.2455,,250.0,,,,,,50.707998469192496,,200.0,,0.0,0.0,,,,0.0,,,,,,,,,,13.410256410256409,1.25,13.142857142857142,0.0,0.0,0.0,4.659090909090918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4535.9237,,1200.0
20,sierra,IMBABURA,PALMA AFRICANA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,30.0,6400.0,,,0.0,,sin riego,TONELADA METR.,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,567.9936,,14.76,,,,,,150.66666666666666,1.3333333333333333,1.3333333333333333,,9.379999999999999,0.0,,,,0.0,,,,,,,,,,0.8333333333333333,1.0,0.2,0.0,0.0,0.05333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,sierra,IMBABURA,PALMITO (TALLO FRESCO),permanent,2024-01-01,2024-12-01,11.0,12.0,4752.727272727269,,,0.0,,sin riego,LIBRA,,TALLO FRESCO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,600.0,,,,,,,,,,300.0,1.3607771100000001,,,,0.0,,,,,,,,,,0.3333333333333333,3.0,,0.0,0.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7215542200000002,,120.0
33,sierra,IMBABURA,PAPA,transitory,2024-06-01,2024-12-01,6.0,1.0,9090.909090909101,,,0.0,,sin riego,QUINTAL,,TUBERCULO FRESCO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,5272.5,,208.69565217391303,,,,,,,,,,200.0,0.0,,,,0.0,,,,,,,,,,4.0,4.0,3.1304347826086953,0.0,0.0,9.0,2213.636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.6275547826087,,40.0
31,sierra,IMBABURA,PLÁTANO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.5,5454.5454545454395,,,0.0,,sin riego,OTRA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,,136.077711,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,3.425,0.769,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,sierra,IMBABURA,QUINUA,transitory,2024-03-01,2024-10-01,7.0,0.25,545.454545454544,,,0.0,,sin riego,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2216.2455,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,sierra,IMBABURA,TOMATE DE ÁRBOL (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,1.0,9090.909090909066,,,0.0,,sin riego,QUINTAL,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,181.436948,,,,,,30.239491333333334,,30.239491333333334,,181.436948,455.8717286432161,,,,0.0,,,,,,,,,,2.0,1.7241379310344829,30.0,0.0,0.0,0.8333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2116.7643933333334,,
16,sierra,IMBABURA,TOMATE RIÑON,transitory,2024-03-01,2024-11-01,8.0,0.25,52954.5454545454,,,7500.0,,goteo,GAVETA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,5856.4935000000005,,453.59236999999996,,,,,,375.0,,187.5,,319.39673,4467.96185,,,,4467.96185,,,,,,,,,,4.0,1.4000000000000001,7.75,0.0,0.0,8.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4535.9237,5000.0,
6,sierra,IMBABURA,TRIGO,transitory,2024-02-01,2024-08-01,6.0,2.0,1375.0,,,0.0,,sin riego,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1447.4865,,181.436948,,,,,,50.666666666666664,,1.0,,76.16666666666667,0.0,,,,0.0,,,,,,,,,,,0.95,0.3,0.0,0.0,0.15,90.9090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.77993641666666,,
9,sierra,IMBABURA,YUCA,transitory,2023-11-01,2024-09-01,10.0,0.25,3030.3030303030296,,,0.0,,sin riego,QUINTAL,,RAIZ FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2429.9955,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,sierra,LOJA,AGUACATE (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,,3977.2727272727243,,,0.0,,aspersi?n,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,sierra,LOJA,ARROZ (EN CÁSCARA),transitory,2024-08-01,2024-12-01,4.0,14.0,5033.279220779221,,,10000.0,,surcos,QUINTAL,,PILADO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4514.9985,,107.14285714285714,,,,,,53.57142857142857,46.42857142857143,10.0,,217.14285714285714,0.0,,,,0.0,,,,,,,,,,1.1428571428571428,1.0,1.0,0.0,0.0,3.142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,sierra,LOJA,ARVEJA SECA (GRANO SECO),transitory,2024-03-01,2024-11-01,8.0,0.060000000000000005,470.7792207792208,,,0.0,,sin riego,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,1.6199727499999999,,,,,,151.19745666666668,,,,0.0,0.0,,,,0.0,,,,,,,,,,0.8333333333333334,6.666666666666667,,0.0,0.0,0.0,1.0281385281385278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9071.8474,,
21,sierra,LOJA,ARVEJA TIERNA (VAINA),transitory,2024-05-01,2024-08-01,3.0,0.05,909.0909090909099,,,4615.384615384615,,aspersi?n,QUINTAL,,VAINA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,214.78932814705882,,,,,,85.048569375,,,,0.0,0.0,,,,0.0,,,,,,,,,,2.0,3.9375,,0.0,0.0,0.0,8.209366391184577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.9713875,,
108,sierra,LOJA,BANANO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.10500000000000001,7537.8787878787825,,,0.0,,sin riego,OTRA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,,56.24545388,,,,,,1133.980925,,,,0.0,0.0,,,,0.0,,,,,,,,,,,0.8474576271186441,,0.0,0.0,0.0,5877.742946708466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.844754375,,
12,sierra,LOJA,BROCOLI,transitory,2024-01-01,2024-03-01,2.0,0.01,6818.18181818182,,,9230.76923076923,,aspersi?n,UNIDAD,,REPOLLO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,6389.4948,,647.9890999999999,,,,,,,,,,0.0,4535.9237,,,,4535.9237,,,,,,,,,,,14.285714285714285,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4535.9237,,
5,sierra,LOJA,CACAO (ALMENDRA SECA),permanent,2024-01-01,2024-12-01,11.0,0.7,259.74025974026,,,0.0,,goteo,QUINTAL,,ALMENDRA SECA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,88.12272694,,,,,,,,,,56.24545388,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,sierra,LOJA,CAFÉ (GRANO ORO),permanent,2024-01-01,2024-12-01,11.0,0.4,214.5454545454545,,,0.0,,sin riego,QUINTAL,,GRANO ORO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,130.43478260869566,,,,,,219.99229945000002,,,,0.0,0.0,,,,0.0,,,,,,,,,,5.0,5.0,0.375,0.0,0.0,0.0,0.26818181818181797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.67643933333335,3023.9491333333335,
8,sierra,LOJA,CAÑA DE AZÚCAR / AZÚCAR (TALLO FRESCO),permanent,2024-01-01,2024-12-01,11.0,5.75,136363.63636363632,,,34782.608695652176,,surcos,TONELADA,,TALLO FRESCO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2832.0108,,181.436948,,,,,,421.19291499999997,23.610413653653655,90.718474,,583.19019,0.0,,,,0.0,,,,,,,,,,,2.0,,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,sierra,LOJA,CAÑA DE AZÚCAR / OTROS USOS (TALLO FRESCO),permanent,2024-01-01,2024-12-01,11.0,0.2,4545.45454545455,,,0.0,,sin riego,QUINTAL,,TALLO FRESCO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2832.0108,,,,,,,,566.9904625,,,,0.0,0.0,,,,0.0,,,,,,,,,,0.5,3.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360.77711,,
2,sierra,LOJA,CEBADA,transitory,2024-02-01,2024-06-01,4.0,0.53,899.6212121212142,,,0.0,,sin riego,SACA,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1447.4865,,100.0,,,,,,,,,,50.0,1133.980925,,,,1133.980925,,,,,,,,,,2.0,,,0.0,0.0,1.0,14.39393939393944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2267.96185,,
39,sierra,LOJA,CEBOLLA BLANCA,transitory,2024-01-01,2024-12-01,11.0,0.03,1363.6363636363649,,,6923.076923076923,,aspersi?n,ATADO,,TALLO FRESCO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,10178.9935,,151.19745666666668,,,,,,,,,,0.0,4535.9237,,,,4535.9237,,,,,,,,,,1.3333333333333335,7.670454545454546,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4535.9237,,
341,sierra,LOJA,FREJOL SECO (GRANO SECO),transitory,2023-09-01,2024-07-01,10.0,0.07,349.65034965034994,,,0.0,,sin riego,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,104.6751623076923,,,,,,138.9126633125,,,,0.0,377.98608179383336,,,,374.21370525000003,,,,,,,,,,0.6944444444444444,2.3333333333333335,0.12631578947368421,0.0,0.0,0.0,1.1363636363636367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.7388796153846,,5.555555555555555
